amphoe_name,province_name,pm25_mean,pm25_std,pm25_min,pm25_max,data_points,latitude,longitude,air_quality_category,air_quality_color,Unnamed: 11,longitude_original,latitude_original
เมืองลำปาง,ลำปาง,26.95,20.13,7.11,87.07,366,17.104941476515968,100.86497575569634,Unhealthy for Sensitive,#ff7e00,เมืองลำปาง|ลำปาง,11228237.74,1933044.273
วังสามหมอ,อุดรธานี,24.68,13.26,9.82,58.54,366,17.097843677915854,101.62289352372386,Moderate,#ffff00,วังสามหมอ|อุดรธานี,11312608.76,1932217.599
เมืองอุบลราชธานี,อุบลราชธานี,25.01,17.81,7.08,88.44,366,17.085579552927964,103.81720467498148,Hazardous,#7e0023,เมืองอุบลราชธานี|อุบลราชธานี,11556878.36,1930789.282
งาว,ลำปาง,26.37,19.51,7.36,86.91,366,17.07829246274739,100.15960691650699,Unhealthy for Sensitive,#ff7e00,งาว|ลำปาง,11149716.44,1929940.65
สุไหงปาดี,นราธิวาส,14.95,3.46,9.52,24.52,366,17.077833296253807,98.61756527782595,Moderate,#ffff00,สุไหงปาดี|นราธิวาส,10978057.15,1929887.178
น้ำโสม,อุดรธานี,25.24,15.6,8.45,75.8,366,17.073777637130235,101.8200724709467,Unhealthy for Sensitive,#ff7e00,น้ำโสม|อุดรธานี,11334558.62,1929414.884
กระสัง,บุรีรัมย์,20.16,12.8,6.1,66.9,366,17.07250547571954,104.43898860075005,Moderate,#ffff00,กระสัง|บุรีรัมย์,11626095.03,1929266.739
ปากคาด,บึงกาฬ,22.6,14.25,7.79,70.07,366,17.054740938850827,104.64703725274228,Moderate,#ffff00,ปากคาด|บึงกาฬ,11649254.9,1927198.139
บ้านดุง,อุดรธานี,24.16,13.85,8.65,64.99,366,17.049281228917906,102.01238335781336,Moderate,#ffff00,บ้านดุง|อุดรธานี,11355966.57,1926562.42
วารินชำราบ,อุบลราชธานี,24.67,17.05,7.38,83.76,366,17.025786361912544,104.29542173850417,Moderate,#ffff00,วารินชำราบ|อุบลราชธานี,11610113.24,1923826.931
บ้านธิ,ลำพูน,27.01,19.39,8.06,94.68,366,16.99183441479342,101.2775323499884,Unhealthy for Sensitive,#ff7e00,บ้านธิ|ลำพูน,11274163.33,1919874.539
เซกา,บึงกาฬ,22.81,13.57,8.3,64.88,366,16.96366501168042,104.70282981840836,Moderate,#ffff00,เซกา|บึงกาฬ,11655465.7,1916595.844
คำม่วง,กาฬสินธุ์,24.59,13.23,9.72,59.14,366,16.94927393775116,103.64610974933751,Moderate,#ffff00,คำม่วง|กาฬสินธุ์,11537832.16,1914921.027
ม่วงสามสิบ,อุบลราชธานี,23.86,14.81,7.25,67.95,366,16.94153317699738,104.15047748943314,Moderate,#ffff00,ม่วงสามสิบ|อุบลราชธานี,11593978.12,1914020.219
บึงโขงหลง,บึงกาฬ,23.06,13.44,8.48,63.61,366,16.940970976206348,104.46492610710608,Moderate,#ffff00,บึงโขงหลง|บึงกาฬ,11628982.38,1913954.796
โพธิ์ไทร,อุบลราชธานี,23.94,13.58,8.11,60.67,366,16.935969778918516,103.92874578886476,Moderate,#ffff00,โพธิ์ไทร|อุบลราชธานี,11569295.06,1913372.818
เขาสวนกวาง,ขอนแก่น,24.88,13.15,9.88,58.7,366,16.92025511674335,102.78017953969426,Moderate,#ffff00,เขาสวนกวาง|ขอนแก่น,11441437.25,1911544.239
ศรีธาตุ,อุดรธานี,24.8,13.3,9.83,59.26,366,16.894617790423617,101.83995344582567,Moderate,#ffff00,ศรีธาตุ|อุดรธานี,11336771.76,1908561.373
แว้ง,นราธิวาส,15.04,3.51,10.02,24.32,366,16.890525943227683,99.16637968188617,Moderate,#ffff00,แว้ง|นราธิวาส,11039150.89,1908085.33
สามชัย,กาฬสินธุ์,25.55,13.65,10.08,60.72,366,16.88504030156612,103.52418599723192,Unhealthy for Sensitive,#ff7e00,สามชัย|กาฬสินธุ์,11524259.67,1907447.15
ท่าคันโท,กาฬสินธุ์,25.52,13.44,10.17,59.18,366,16.882402464149905,103.24194315030454,Unhealthy for Sensitive,#ff7e00,ท่าคันโท|กาฬสินธุ์,11492840.54,1907140.28
ปากชม,เลย,25.46,16.12,8.41,78.75,366,16.84586848398333,101.58921810917349,Unhealthy for Sensitive,#ff7e00,ปากชม|เลย,11308860.03,1902890.579
หนองม่วง,ลพบุรี,25.16,11.73,10.63,57.41,366,16.837347687024238,100.28468725868946,Unhealthy for Sensitive,#ff7e00,หนองม่วง|ลพบุรี,11163640.32,1901899.542
วังเหนือ,ลำปาง,27.74,21.17,7.42,98.55,366,16.82232148588166,100.57742485358662,Unhealthy for Sensitive,#ff7e00,วังเหนือ|ลำปาง,11196227.72,1900151.983
หนองนาคำ,ขอนแก่น,24.94,13.39,10.08,58.15,366,16.809366704698324,102.33051749360246,Moderate,#ffff00,หนองนาคำ|ขอนแก่น,11391381.1,1898645.443
สทิงพระ,สงขลา,15.96,3.2,11.02,24.83,366,16.794277603919543,104.35056958329085,Moderate,#ffff00,สทิงพระ|สงขลา,11616252.27,1896890.828
อุบลรัตน์,ขอนแก่น,25.41,12.98,10.31,54.99,366,16.784114867519236,102.67503730524282,Unhealthy for Sensitive,#ff7e00,อุบลรัตน์|ขอนแก่น,11429732.87,1895709.147
สมเด็จ,กาฬสินธุ์,25.43,13.69,9.88,61.43,366,16.77638534169496,103.75694766201637,Unhealthy for Sensitive,#ff7e00,สมเด็จ|กาฬสินธุ์,11550170.58,1894810.432
สีชมพู,ขอนแก่น,24.92,13.57,9.89,58.39,366,16.76536054669808,102.124346140891,Moderate,#ffff00,สีชมพู|ขอนแก่น,11368430.21,1893528.638
นาคู,กาฬสินธุ์,23.89,12.97,8.87,58.51,366,16.761371102907212,104.00758175853602,Moderate,#ffff00,นาคู|กาฬสินธุ์,11578071.04,1893064.825
กระนวน,ขอนแก่น,25.88,13.18,10.4,57.42,366,16.7560335847839,103.07916851065362,Unhealthy for Sensitive,#ff7e00,กระนวน|ขอนแก่น,11474720.55,1892444.3
เจาะไอร้อง,นราธิวาส,14.74,3.41,9.0,24.42,366,16.749259114466792,98.71130016581044,Moderate,#ffff00,เจาะไอร้อง|นราธิวาส,10988491.67,1891656.744
ป่าซาง,ลำพูน,26.89,18.95,8.1,88.35,366,16.728491109801737,101.31154301580281,Unhealthy for Sensitive,#ff7e00,ป่าซาง|ลำพูน,11277949.38,1889242.565
เกาะคา,ลำปาง,27.49,19.97,7.5,86.73,366,16.726050634896446,100.03916251001128,Unhealthy for Sensitive,#ff7e00,เกาะคา|ลำปาง,11136308.63,1888958.889
หนองกุงศรี,กาฬสินธุ์,26.78,14.09,10.5,62.7,366,16.724180253454243,103.34161769894764,Unhealthy for Sensitive,#ff7e00,หนองกุงศรี|กาฬสินธุ์,11503936.26,1888741.482
นาทวี,สงขลา,15.53,2.78,11.19,23.73,366,16.71980545402715,104.72634645490523,Moderate,#ffff00,นาทวี|สงขลา,11658083.56,1888232.978
สหัสขันธ์,กาฬสินธุ์,27.19,14.66,10.43,65.6,366,16.71831581718588,103.58525418889859,Unhealthy for Sensitive,#ff7e00,สหัสขันธ์|กาฬสินธุ์,11531057.75,1888059.833
ภูผาม่าน,ขอนแก่น,24.98,13.8,9.75,58.68,366,16.717778471362877,101.86847765104233,Moderate,#ffff00,ภูผาม่าน|ขอนแก่น,11339947.06,1887997.376
พรานกระต่าย,กำแพงเพชร,26.81,19.02,6.8,80.54,366,16.710331726426762,99.55148654587293,Unhealthy for Sensitive,#ff7e00,พรานกระต่าย|กำแพงเพชร,11082020.79,1887131.841
น้ำพอง,ขอนแก่น,26.09,12.84,10.56,54.64,366,16.701597026016426,102.87930189393222,Unhealthy for Sensitive,#ff7e00,น้ำพอง|ขอนแก่น,11452471.5,1886116.65
เขาวง,กาฬสินธุ์,24.18,13.12,8.93,58.51,366,16.682220198854132,104.10481962697096,Moderate,#ffff00,เขาวง|กาฬสินธุ์,11588895.51,1883864.743
ห้วยผึ้ง,กาฬสินธุ์,25.27,13.64,9.72,61.05,366,16.67423732716197,103.88687702027097,Unhealthy for Sensitive,#ff7e00,ห้วยผึ้ง|กาฬสินธุ์,11564634.25,1882937.068
ภูเวียง,ขอนแก่น,25.12,13.07,10.44,54.77,366,16.6732242765544,102.46528814241778,Unhealthy for Sensitive,#ff7e00,ภูเวียง|ขอนแก่น,11406383.7,1882819.346
นาแห้ว,เลย,25.97,16.16,8.68,70.15,366,16.65438906244674,100.98861277471178,Unhealthy for Sensitive,#ff7e00,นาแห้ว|เลย,11242000.95,1880630.705
บ้านหลวง,น่าน,28.39,19.34,9.1,92.69,366,16.620249138880027,99.12816615818349,Unhealthy for Sensitive,#ff7e00,บ้านหลวง|น่าน,11034896.98,1876664.214
ชุมแพ,ขอนแก่น,24.87,13.28,10.02,55.16,366,16.620165694357937,102.09252763386442,Moderate,#ffff00,ชุมแพ|ขอนแก่น,11364888.19,1876654.52
จะนะ,สงขลา,16.11,2.36,12.0,23.83,366,16.61497149842964,104.34791434297405,Moderate,#ffff00,จะนะ|สงขลา,11615956.69,1876051.103
ลานกระบือ,กำแพงเพชร,26.97,18.16,7.34,77.87,366,16.602133071302767,99.85733298621668,Unhealthy for Sensitive,#ff7e00,ลานกระบือ|กำแพงเพชร,11116067.46,1874559.715
ห้วยเม็ก,กาฬสินธุ์,27.22,14.1,10.66,62.78,366,16.597254084275086,103.23761848086372,Unhealthy for Sensitive,#ff7e00,ห้วยเม็ก|กาฬสินธุ์,11492359.12,1873992.969
เสริมงาม,ลำปาง,26.92,19.1,7.73,82.88,366,16.596433415101775,100.34933900968754,Unhealthy for Sensitive,#ff7e00,เสริมงาม|ลำปาง,11170837.32,1873897.641
เถิน,ลำปาง,26.65,18.1,7.86,76.07,366,16.58536691810593,100.70669116533001,Unhealthy for Sensitive,#ff7e00,เถิน|ลำปาง,11210617.58,1872612.209
นามน,กาฬสินธุ์,26.92,14.6,10.22,65.27,366,16.580636831064325,103.78829895526368,Unhealthy for Sensitive,#ff7e00,นามน|กาฬสินธุ์,11553660.59,1872062.807
โกสัมพีนคร,กำแพงเพชร,26.27,18.35,6.83,75.48,366,16.576398773991627,99.28526039096683,Unhealthy for Sensitive,#ff7e00,โกสัมพีนคร|กำแพงเพชร,11052384.63,1871570.566
ซำสูง,ขอนแก่น,26.57,12.95,10.7,55.95,366,16.564226238033037,103.05083025670076,Unhealthy for Sensitive,#ff7e00,ซำสูง|ขอนแก่น,11471565.95,1870156.813
โพนนาแก้ว,สกลนคร,20.58,11.79,6.23,58.83,366,16.550063252937225,104.62825752257011,Moderate,#ffff00,โพนนาแก้ว|สกลนคร,11647164.35,1868511.996
พญาเม็งราย,เชียงราย,28.1,23.83,7.52,116.88,366,16.548520596223774,101.71922624967853,Unhealthy for Sensitive,#ff7e00,พญาเม็งราย|เชียงราย,11323332.47,1868332.847
เจริญศิลป์,สกลนคร,23.72,13.35,8.94,61.63,366,16.539721570794,103.14272566447798,Moderate,#ffff00,เจริญศิลป์|สกลนคร,11481795.7,1867311.042
กุฉินารายณ์,กาฬสินธุ์,25.04,13.58,9.44,60.01,366,16.523501078993174,104.05082899193329,Hazardous,#7e0023,กุฉินารายณ์|กาฬสินธุ์,11582885.3,1865427.526
ลำสนธิ,ลพบุรี,24.43,11.23,10.69,55.16,366,16.518718393687156,100.09734315702867,Moderate,#ffff00,ลำสนธิ|ลพบุรี,11142785.27,1864872.193
เมืองกาฬสินธุ์,กาฬสินธุ์,30.75,17.44,9.77,81.16,366,16.51461684570979,103.55595204264588,Unhealthy for Sensitive,#ff7e00,เมืองกาฬสินธุ์|กาฬสินธุ์,11527795.85,1864395.96
ท่าหลวง,ลพบุรี,24.77,10.88,11.01,57.14,366,16.50600244429143,100.50839156979025,Moderate,#ffff00,ท่าหลวง|ลพบุรี,11188542.97,1863395.77
บ้านฝาง,ขอนแก่น,26.22,12.68,10.79,54.48,366,16.49638638147168,102.61505023602061,Unhealthy for Sensitive,#ff7e00,บ้านฝาง|ขอนแก่น,11423055.14,1862279.333
หนองเรือ,ขอนแก่น,25.35,12.77,10.77,52.67,366,16.494512366808614,102.444756427947,Unhealthy for Sensitive,#ff7e00,หนองเรือ|ขอนแก่น,11404098.12,1862061.764
เมืองน่าน,น่าน,30.67,19.75,9.77,100.28,366,16.475179074174328,98.8215370157327,Unhealthy for Sensitive,#ff7e00,เมืองน่าน|น่าน,11000763.18,1859817.334
ดอนจาน,กาฬสินธุ์,28.64,15.79,10.27,71.59,366,16.474875866796147,103.71367716225328,Unhealthy for Sensitive,#ff7e00,ดอนจาน|กาฬสินธุ์,11545353.73,1859782.136
เมืองขอนแก่น,ขอนแก่น,27.38,12.74,10.9,59.84,366,16.46353426243635,102.80443180657727,Unhealthy for Sensitive,#ff7e00,เมืองขอนแก่น|ขอนแก่น,11444137.0,1858465.579
ท่าวุ้ง,ลพบุรี,25.98,12.72,9.45,64.35,366,16.45045924178303,100.14210117707077,Unhealthy for Sensitive,#ff7e00,ท่าวุ้ง|ลพบุรี,11147767.71,1856947.899
เทพา,สงขลา,15.77,2.9,11.5,24.24,366,16.444199068149455,104.34167536366279,Moderate,#ffff00,เทพา|สงขลา,11615262.17,1856221.287
ยางตลาด,กาฬสินธุ์,29.37,16.06,10.32,73.55,366,16.44317140999258,103.34924987543305,Unhealthy for Sensitive,#ff7e00,ยางตลาด|กาฬสินธุ์,11504785.87,1856102.01
ไทรงาม,กำแพงเพชร,26.33,17.05,7.6,70.26,366,16.44302695826532,99.8616263942856,Unhealthy for Sensitive,#ff7e00,ไทรงาม|กำแพงเพชร,11116545.4,1856085.244
เมืองกำแพงเพชร,กำแพงเพชร,26.04,19.99,5.29,82.97,366,16.425728815170093,99.5090165348595,Unhealthy for Sensitive,#ff7e00,เมืองกำแพงเพชร|กำแพงเพชร,11077293.05,1854077.6
